age_bin,mean_bias,std_bias,n_stars,mean_true,mean_pred
-0.5,-0.19928578333333333,0.14112581618765588,3,-0.33528231999999997,-0.135996531
-0.3,-0.17771014157894738,0.12117045544466228,19,-0.17092443389473685,0.006785708405263155
-0.09999999999999998,-0.07291684289833333,0.222128537950415,18,0.0211604729,0.09407731855555555
0.10000000000000003,-0.055463378636363636,0.131690170977971,33,0.19644379972727274,0.25190717836363635
0.30000000000000004,-0.1277338608686765,0.0918985227961474,68,0.42238404117647066,0.5501179032352942
0.5,-0.048531688896726405,0.0990268729993269,106,0.6073700432075471,0.6559017336792451
0.7000000000000001,0.0087602960005,0.08687651057549986,128,0.804826973671875,0.796066677421875
0.9000000000000001,0.05609698142544116,0.08648243684147863,170,0.9990782576470588,0.9429812784705883
1.1,0.17343828307142853,0.07828407206349842,28,1.1603385607142855,0.9869002696428572
